n_customers,n_depots,avg_demand,demand_std,capacity,area_span,density,iteration,progress,best_fitness,avg_fitness,fitness_std,convergence_rate,stagnation_counter,population_diversity,dynamic_orders,avg_delay,load_imbalance,elite_ratio,improvement_rate,instance,algorithm,demo_id,alpha,beta,gamma,fitness_after,improvement
50,1,15.54,7.980501237391045,160,63.0,0.012849584278155708,50,0.5,1218.4212941192236,1312.2883762862791,60.14528562748042,0.010559564149618336,5,4.03626422693447,0,0,0,0.55,0.0,E-n51-k5,random_search,0,0.8136663612629428,0.7044842730236278,0.5775153417639275,1206.2222179562068,12.199076163016798
50,1,15.54,7.980501237391045,160,63.0,0.012849584278155708,5,0.05,1308.3820418524906,1382.1010676171034,38.134640832403456,0.0,0,2.557219555229959,0,0,0,0.95,0.054113382893900004,E-n51-k5,random_search,1,0.875073146715063,0.5811814045771991,0.8778567208858457,1226.1560909344494,82.22595091804124
50,1,15.54,7.980501237391045,160,63.0,0.012849584278155708,20,0.2,1260.7060592157184,1346.3365522786744,40.52178825227104,0.034174136390483244,1,3.7200278596655645,0,0,0,1.0,0.007521656379617586,E-n51-k5,random_search,2,0.7213041414015141,0.5043351988253642,0.8120361190058631,1159.0763918765354,101.62966733918302
50,1,15.54,7.980501237391045,160,63.0,0.012849584278155708,40,0.4,1320.3562282415976,1358.7508836142886,19.134404932053954,0.0057659782973570935,2,3.715715659391323,0,0,0,1.0,0.0057659782973570935,E-n51-k5,random_search,3,0.13579984222525826,0.2151187618611191,0.97863940827038,1130.0656784001594,190.29054984143818
50,1,15.54,7.980501237391045,160,63.0,0.012849584278155708,50,0.5,1205.0693494871969,1319.7436153664423,61.32239546498352,0.028278924820249338,1,3.734476420649778,0,0,0,0.45,0.027818177764251228,E-n51-k5,random_search,4,0.38625859541838126,0.21675453449405427,0.5857938866446092,1171.3009709159512,33.76837857124565
50,1,15.54,7.980501237391045,160,63.0,0.012849584278155708,5,0.05,1350.3553890303576,1388.3533498588517,28.76494902077013,0.0,4,3.2633557199878713,0,0,0,1.0,0.0,E-n51-k5,random_search,5,0.7373117336107441,0.3895048426222186,0.9850421346107201,1203.7548156416692,146.60057338868842
50,1,15.54,7.980501237391045,160,63.0,0.012849584278155708,50,0.5,1267.0666123465212,1344.3826463451608,34.49954798237883,0.0054783291990838905,5,4.170422780828748,0,0,0,1.0,0.0,E-n51-k5,random_search,6,0.16672643499920073,0.5105679179358902,0.5152374822510479,1165.589784599595,101.47682774692612
50,1,15.54,7.980501237391045,160,63.0,0.012849584278155708,70,0.7,1234.6713463866708,1308.8925016721225,53.48338775194473,0.005437221840713073,3,4.078952764343411,0,0,0,0.8,0.005437221840713073,E-n51-k5,random_search,7,0.680566515512973,0.7890320994950364,0.5513378297960878,1175.1191855469501,59.55216083972073
50,1,15.54,7.980501237391045,160,63.0,0.012849584278155708,50,0.5,1128.876348179028,1258.4081367360427,101.6666378781331,0.0,14,3.9214834576387427,0,0,0,0.4,0.0,E-n51-k5,random_search,8,0.5330861046383759,0.7413645309803265,0.49373496150221174,1120.8203636769315,8.055984502096408
50,1,15.54,7.980501237391045,160,63.0,0.012849584278155708,10,0.1,1268.257855621941,1328.9154090129846,47.503528101731725,0.07664924099165407,1,3.7446963082686713,0,0,0,1.0,0.006634616845945713,E-n51-k5,random_search,9,0.8511154445985286,0.659162814514137,0.4771188998260162,1165.4513455021759,102.80651011976511
