n_customers,n_depots,avg_demand,demand_std,capacity,area_span,density,iteration,progress,best_fitness,avg_fitness,fitness_std,convergence_rate,stagnation_counter,population_diversity,dynamic_orders,avg_delay,load_imbalance,elite_ratio,improvement_rate,instance,algorithm,demo_id,alpha,beta,gamma,fitness_after,improvement
15,1,16.4,8.138795979750322,35,48.0,0.006944444444444444,5,0.05,452.9776839542237,483.5529621611093,13.579418389461544,0.0,2,1.9544208012517799,0,0,0,0.1,0.0,P-n16-k8,random_search,0,0.7288514442215631,0.27686817960532756,0.615270156526897,410.92958652172695,42.048097432496775
15,1,16.4,8.138795979750322,35,48.0,0.006944444444444444,70,0.7,430.871814088557,447.58505444375726,8.065036385622298,0.0,19,1.813520865444567,0,0,0,0.1,0.0,P-n16-k8,random_search,1,0.7434887324903766,0.48042896093317494,0.8493344144765311,416.87437878138434,13.99743530717268
15,1,16.4,8.138795979750322,35,48.0,0.006944444444444444,20,0.2,436.84073580746445,462.9954717313857,11.081502039720988,0.008832214841841081,1,2.0778847618551377,0,0,0,0.1,0.008832214841841081,P-n16-k8,random_search,2,0.8836565444692742,0.6812155281641562,0.8456342785399302,422.3817897400416,14.458946067422858
15,1,16.4,8.138795979750322,35,48.0,0.006944444444444444,70,0.7,416.8743787813843,437.17382848699947,17.386016879114653,1.3635623044755166e-16,1,1.643458827279085,0,0,0,0.1,1.3635623044755166e-16,P-n16-k8,random_search,3,0.19368285272008842,0.2526254071464611,0.7605042995283695,416.8743787813843,0.0
15,1,16.4,8.138795979750322,35,48.0,0.006944444444444444,90,0.9,418.24833507185963,442.60378784397307,15.1202708468459,0.0,19,1.6027013789034936,0,0,0,0.1,0.0,P-n16-k8,random_search,4,0.8091223093789662,0.7526343183771151,0.6525430476281694,418.2483350718596,5.684341886080802e-14
15,1,16.4,8.138795979750322,35,48.0,0.006944444444444444,50,0.5,422.89395444480573,443.440938006093,13.62527240685757,0.0,11,1.6444251911938192,0,0,0,0.1,0.0,P-n16-k8,random_search,5,0.7822249037055301,0.4088188540457086,0.8973412698008416,410.92958652172695,11.964367923078782
15,1,16.4,8.138795979750322,35,48.0,0.006944444444444444,90,0.9,430.8718140885569,450.2798238095244,8.981126802944734,0.0,19,1.9867894350366238,0,0,0,0.1,0.0,P-n16-k8,random_search,6,0.6692464332774223,0.2902724069344845,0.33316181400383726,416.8743787813843,13.997435307172623
15,1,16.4,8.138795979750322,35,48.0,0.006944444444444444,90,0.9,416.8743787813842,444.28503199767357,12.42149302555375,0.0,14,1.5604332873390143,0,0,0,0.1,0.0,P-n16-k8,random_search,7,0.3026043795201579,0.29618721498935485,0.896353210456359,410.929586521727,5.94479225965722
15,1,16.4,8.138795979750322,35,48.0,0.006944444444444444,10,0.1,456.2658659936672,476.9550835489334,9.93175165397713,0.021145333275134084,2,1.9808124948082952,0,0,0,0.1,0.021145333275134084,P-n16-k8,random_search,8,0.6303277713680762,0.211859867205615,0.5285827898702459,418.2483350718597,38.01753092180752
15,1,16.4,8.138795979750322,35,48.0,0.006944444444444444,90,0.9,410.9295865217269,437.2853607698801,14.129185845145582,0.0,13,1.286855896997609,0,0,0,0.1,0.0,P-n16-k8,random_search,9,0.6959932206237508,0.6588003371371999,0.8338130643738484,410.9295865217269,0.0
15,1,16.4,8.138795979750322,35,48.0,0.006944444444444444,50,0.5,422.1814173187507,451.9379420541046,11.872223003857421,0.022422486647913988,3,2.07443573345465,0,0,0,0.1,0.022422486647913988,P-n16-k8,random_search,10,0.4694543291597987,0.5952520458900206,0.6880793163658345,410.92958652172695,11.251830797023729
15,1,16.4,8.138795979750322,35,48.0,0.006944444444444444,5,0.05,449.67952985928,477.16403971565643,15.068584820853212,0.0,1,1.8793655157386646,0,0,0,0.1,0.0,P-n16-k8,random_search,11,0.7238958750978494,0.46764373575213575,0.9514791419812343,410.929586521727,38.74994333755302
15,1,16.4,8.138795979750322,35,48.0,0.006944444444444444,30,0.3,430.12005820355176,455.7397449728999,10.724093704437907,0.0,13,1.887046321848542,0,0,0,0.1,0.0,P-n16-k8,random_search,12,0.2018209586632314,0.5301438151449547,0.793519737566935,410.929586521727,19.19047168182476
15,1,16.4,8.138795979750322,35,48.0,0.006944444444444444,90,0.9,410.929586521727,435.0854062735883,16.356323249593306,0.0,19,1.0872241133393306,0,0,0,0.1,0.0,P-n16-k8,random_search,13,0.11264444435210708,0.4863203799697548,0.6460201734742324,410.929586521727,0.0
15,1,16.4,8.138795979750322,35,48.0,0.006944444444444444,60,0.6,416.8743787813843,438.8304663398333,13.827196684237753,0.0032850251280474693,7,1.3964930969800617,0,0,0,0.1,0.0032850251280474693,P-n16-k8,random_search,14,0.5661154794516301,0.43706110252873454,0.8508239670150193,416.8743787813843,0.0
15,1,16.4,8.138795979750322,35,48.0,0.006944444444444444,50,0.5,416.8743787813843,445.6504077355604,15.170686053233707,0.0,9,1.6761610279291277,0,0,0,0.1,0.0,P-n16-k8,random_search,15,0.45277010543842944,0.6457437859148494,0.4659434538892642,410.92958652172695,5.9447922596573335
15,1,16.4,8.138795979750322,35,48.0,0.006944444444444444,30,0.3,424.15648897928105,451.5592312341875,12.25268110968116,0.0,11,1.8662610376718978,0,0,0,0.1,0.0,P-n16-k8,random_search,16,0.8615430320647264,0.20723111780955514,0.8341135077437236,416.8743787813844,7.282110197896657
15,1,16.4,8.138795979750322,35,48.0,0.006944444444444444,5,0.05,442.3991537419701,474.93578612218244,14.313549052418548,0.0,3,1.6343778343779638,0,0,0,0.1,0.0,P-n16-k8,random_search,17,0.3516652552286741,0.6643636631825938,0.8353296815528539,416.8743787813843,25.52477496058583
15,1,16.4,8.138795979750322,35,48.0,0.006944444444444444,70,0.7,422.89395444480584,448.23358695482375,10.682304844706241,0.01933809792812174,0,1.2597557552506633,0,0,0,0.1,0.01933809792812174,P-n16-k8,random_search,18,0.6744498693074004,0.465593609096155,0.40940392537268255,410.929586521727,11.96436792307884
15,1,16.4,8.138795979750322,35,48.0,0.006944444444444444,50,0.5,429.70053829017434,446.74546551006034,11.754507947824619,0.0020959169482097834,7,1.6067557258134078,0,0,0,0.1,0.0020959169482097834,P-n16-k8,random_search,19,0.19914071420281199,0.5331533719400336,0.7175115695521913,416.87437878138434,12.826159508789999
