n_customers,n_depots,avg_demand,demand_std,capacity,area_span,density,iteration,progress,best_fitness,avg_fitness,fitness_std,convergence_rate,stagnation_counter,population_diversity,dynamic_orders,avg_delay,load_imbalance,elite_ratio,improvement_rate,instance,algorithm,demo_id,alpha,beta,gamma,fitness_after,improvement
15,1,16.4,8.138795979750322,35,48.0,0.006944444444444444,5,0.05,454.8083290834319,481.0013005050716,13.971216769607082,0.0,0,2.0628946422904684,0,0,0,0.1,0.0,P-n16-k8,random_search,0,0.7119709168829188,0.30417898170524155,0.5189195793755368,410.92958652172695,43.87874256170494
15,1,16.4,8.138795979750322,35,48.0,0.006944444444444444,60,0.6,410.92958652172695,433.08037240944685,18.30356075816565,0.0,9,1.31615817718846,0,0,0,0.1,0.0,P-n16-k8,random_search,1,0.27521002181680754,0.5251279057602096,0.47118988658324573,410.92958652172695,0.0
15,1,16.4,8.138795979750322,35,48.0,0.006944444444444444,5,0.05,461.4689778147699,485.5891158235951,10.571669239510424,0.0,3,1.8407954393773207,0,0,0,0.1,0.0,P-n16-k8,random_search,2,0.631129724704608,0.33207365289966906,0.6617630889867325,422.1814173187507,39.28756049601924
15,1,16.4,8.138795979750322,35,48.0,0.006944444444444444,30,0.3,428.8387467044632,457.8799650838855,13.665926438906979,0.034146624267957566,4,1.9058542282811062,0,0,0,0.1,0.034146624267957566,P-n16-k8,random_search,3,0.13714508750729523,0.4097428763783134,0.7733863517593131,410.929586521727,17.909160182736173
15,1,16.4,8.138795979750322,35,48.0,0.006944444444444444,50,0.5,431.37956997272664,456.74713968627054,12.843376403953206,0.0,19,1.7726521878426496,0,0,0,0.1,0.0,P-n16-k8,random_search,4,0.44150116503126025,0.4145221454503689,0.8565877205598131,410.929586521727,20.44998345099964
15,1,16.4,8.138795979750322,35,48.0,0.006944444444444444,50,0.5,422.3817897400416,443.866117176888,19.58932868583948,0.0,15,1.7375817951624568,0,0,0,0.1,0.0,P-n16-k8,random_search,5,0.3581262324155631,0.22429065923633532,0.7514024979121046,410.92958652172695,11.45220321831465
15,1,16.4,8.138795979750322,35,48.0,0.006944444444444444,80,0.8,422.8939544448059,447.2814578551482,12.2014064986754,0.0,19,1.84684888193351,0,0,0,0.1,0.0,P-n16-k8,random_search,6,0.363530605887866,0.5041639785034604,0.7742316323523423,416.87437878138434,6.019575663421563
15,1,16.4,8.138795979750322,35,48.0,0.006944444444444444,40,0.4,410.92958652172695,452.36651348610286,15.850082657894061,0.04847653905284355,8,1.55884713963325,0,0,0,0.1,0.04847653905284355,P-n16-k8,random_search,7,0.108614654664912,0.5389952623068567,0.7223068927346117,410.9295865217269,5.684341886080802e-14
15,1,16.4,8.138795979750322,35,48.0,0.006944444444444444,50,0.5,418.2483350718597,449.45469403407407,15.839722113146564,0.0,19,1.6388168806617105,0,0,0,0.1,0.0,P-n16-k8,random_search,8,0.10453394914781944,0.34709937347587705,0.7333163018383462,410.9295865217269,7.318748550132796
15,1,16.4,8.138795979750322,35,48.0,0.006944444444444444,60,0.6,433.3053357230024,458.0310282095717,12.941984788146014,0.0077616181278642605,8,1.7158132555197312,0,0,0,0.1,0.0077616181278642605,P-n16-k8,random_search,9,0.19045966904811637,0.7196103284583004,0.899716927509628,416.87437878138434,16.430956941618035
15,1,16.4,8.138795979750322,35,48.0,0.006944444444444444,5,0.05,441.26548393646306,477.98400709183215,17.4445698768144,0.0,5,1.7547900123117945,0,0,0,0.1,0.0,P-n16-k8,random_search,10,0.23916447275638097,0.383453630611682,0.3014249832955199,410.9295865217269,30.335897414736166
15,1,16.4,8.138795979750322,35,48.0,0.006944444444444444,50,0.5,428.8387467044632,449.6740795322938,8.115057176811733,0.0,19,1.872831871905506,0,0,0,0.1,0.0,P-n16-k8,random_search,11,0.8998826681352056,0.5782172425118263,0.6286427437872983,410.9295865217269,17.909160182736287
15,1,16.4,8.138795979750322,35,48.0,0.006944444444444444,50,0.5,410.92958652172695,450.6885533495637,13.459263985335033,0.0,19,1.92453666893088,0,0,0,0.1,0.0,P-n16-k8,random_search,12,0.2966705754177877,0.4611472338716448,0.6773902943012557,410.92958652172695,0.0
